id,added_at,source,type,category,title,url,description,why_interesting,author_handle,github_stars,github_url,license,is_indexed,tags
206,2026-05-22 12:09:39.520164+00,twitter,tool,agent_infrastructure,Modern Web Guidance — Chrome Official Agent Skills for 128 Web Platform APIs,https://github.com/GoogleChrome/modern-web-guidance,"Google Chrome team published a curated agent skill covering 128 web platform APIs with 100+ expert-verified use cases. Works with Claude Code, Gemini CLI, Copilot CLI, Goose, and Vercel. Offline, no API key. First browser-vendor agent skill pack. 612 stars.","612 stars. First browser-vendor-produced agent skill pack. 128 APIs + 100 verified use cases. Covers Claude Code, Gemini CLI, Copilot, Goose. Low English coverage — mostly Japanese tweets so far.",commte,612,https://github.com/GoogleChrome/modern-web-guidance,,t,
207,2026-05-22 13:06:39.504108+00,github,tool,agent_infrastructure,"Hallmark — Anti-AI-Slop Design Skill for Claude Code, Cursor, and Codex",https://github.com/Nutlope/hallmark,Open-source design skill that prevents AI-generated UI from looking generic. Installs via npx skills add nutlope/hallmark. Gives coding agents design sensibility so UI output looks intentional instead of cookie-cutter.,"1,427 stars. Solves the real problem of AI-generated UIs looking AI-generated. Works across Claude Code, Cursor, and Codex via the skill system. The anti-slop angle is a story nobody tells — most people accept ugly AI output.",,1926,https://github.com/Nutlope/hallmark,,t,
209,2026-05-22 14:52:59.562228+00,github,tool,coding_agents,Boris Prompts — Claude Code Skill Using Boris's Prompt Methodology,https://github.com/LingyiChen-AI/boris-prompts,"Agent skill that writes high-quality prompts using Boris (Claude Code creator) methodology from Pro Tips & Tricks talk. Five principles: short beats long, examples beat descriptions, negative constraints beat positive, structure beats stream-of-consciousness, context beats cleverness. Works with Claude Code, Codex, Cursor, 50+ agents.",102 stars in 24h. Based on methodology from Anthropic's own Boris (Claude Code creator). Unique angle: prompt writing skill that applies Claude Code creator's own principles.,,102,https://github.com/LingyiChen-AI/boris-prompts,,t,
210,2026-05-22 14:52:59.562228+00,github,tool,agent_security,Offensive Claude — 25-Skill Security Research Config for Claude Code,https://github.com/hypnguyen1209/offensive-claude,"Comprehensive Claude Code configuration for security researchers and red teamers. 25 specialized skills (recon, vuln analysis, exploit dev, reverse engineering, AD attacks, EDR bypass), 6 sub-agents, 46 vulnerability reference files. One-liner install.",183 stars in 3 days. Covers full offensive security lifecycle as Claude Code skills. Low Twitter coverage. Overlaps with Raptor (disc 198) but more specialized.,,183,https://github.com/hypnguyen1209/offensive-claude,,t,
211,2026-05-22 14:52:59.562228+00,github,project,agent_infrastructure,9arm-skills — 1.3K Star Claude Code Skills Collection,https://github.com/thananon/9arm-skills,"Personal Claude Code skills collection organized into engineering, productivity, misc, personal, and deprecated buckets. Skills: debug-mantra (four-mantra debugging), post-mortem (engineering records), scrutinize (code review), management-talk (rewrite for leadership). Clean symlink install.","1332 stars in 2 days. Reference implementation for organizing Claude Code skills. Very popular but personal collection, not a standalone tool.",,1332,https://github.com/thananon/9arm-skills,,t,
214,2026-05-22 15:10:21.734973+00,github,tool,agent_security,"ClawMoat — Open-Source Agent Firewall with 40/40 Benchmark, 100% Detection",,"Agent firewall that prevents AI agents from leaking data, using dangerous tools, and importing poisoned dependencies. Zero dependencies. Official OpenClaw sanitizer plugin. 40/40 benchmark: 100% detection, 0% false positives across prompt injection, secret exfiltration, dangerous commands, and supply chain attacks. npm package.",,,40,https://github.com/darfaz/clawmoat,,t,
215,2026-05-22 15:10:22.803891+00,github,tool,agent_infrastructure,AFT — Tree-Sitter Powered Code Manipulation Toolkit for AI Coding Agents,,"Agent File Toolkit: Tree-sitter powered semantic editing, call-graph navigation, and structural search for AI coding agents. Replaces built-in read/write/edit tools in OpenCode and Pi with smarter versions. Rust binary, npm install. Works as drop-in replacement for native agent file operations.",,,109,https://github.com/cortexkit/aft,,t,
216,2026-05-22 15:37:03.200731+00,github,tool,agent_infrastructure,shenli/distributed-system-testing — AI Agent Skills for Chaos Engineering,https://github.com/shenli/distributed-system-testing,"AI-agent skills for distributed-systems testing. Chaos engineering meets agentic workflows — skills that inject failures, verify recovery, and test distributed systems automatically. By shenli (VMware/Tanzu).",,,181,https://github.com/shenli/distributed-system-testing,,t,
217,2026-05-22 15:37:03.200731+00,github,tool,agent_security,TartarusAI CLI — Uncensored Coding Agent for Security Research,https://github.com/Tartarus-AI/tartarusai-cli,"Uncensored AI coding agent for security research, reverse engineering, and edge-case automation. 256K context, crypto-only billing, no policy filter. OpenCode fork. Built for the work mainstream models refuse.",,,64,https://github.com/Tartarus-AI/tartarusai-cli,,t,
218,2026-05-22 15:37:03.200731+00,github,tool,coding_agents,pie — Rust Port of the pi Coding Agent,https://github.com/c4pt0r/pie,"Rust rewrite of the pi coding agent. Terminal-based, multi-provider (Anthropic, OpenAI, OpenRouter, Groq, Mistral, Gemini), session resume, extended thinking, cost tracking. 46 stars.",,,46,https://github.com/c4pt0r/pie,,t,
220,2026-05-22 16:05:00.45322+00,github,tool,agent_infrastructure,Headroom — 60-95% Token Compression Before the LLM Sees It,https://github.com/chopratejas/headroom,"Compress tool outputs, logs, files, and RAG chunks before they hit the context window. 1,942 stars. Works as a library, proxy, or MCP server. Same answers, fraction of the tokens. Directly solves the context budget problem every agent runtime hits.",,,1942,https://github.com/chopratejas/headroom,,t,
221,2026-05-22 16:05:00.45322+00,github,tool,agent_security,Immunity Agent — Security Layer for AI Coding Agents,https://github.com/PrismorSec/immunity-agent,"Skill governance, safe package recommendations, MCP/tools guardrails, secret protection, and runtime policy enforcement for coding agents. Self-serve audit dashboard. 142 stars.",,,142,https://github.com/PrismorSec/immunity-agent,,t,
222,2026-05-22 16:05:00.45322+00,github,tool,coding_agents,"OrchestKit — 103 Skills, 36 Agents, 172 Hooks for Claude Code",https://github.com/yonatangross/orchestkit,Complete AI development toolkit for Claude Code. Production-ready patterns for full-stack. TypeScript + FastAPI + LangGraph + React. 173 stars. A pre-built agent ops stack you drop into Claude Code.,,,173,https://github.com/yonatangross/orchestkit,,t,
223,2026-05-22 16:05:00.45322+00,github,tool,agent_infrastructure,SonarQube MCP Server — Official Code Quality for AI Agents,https://github.com/SonarSource/sonarqube-mcp-server,"SonarSource shipped an official MCP server. AI agents scan for code quality, security vulnerabilities, and technical debt through MCP. 556 stars. When the biggest code quality vendor builds MCP-native, that is a signal about where agent infra is going.",,,556,https://github.com/SonarSource/sonarqube-mcp-server,,t,
224,2026-05-22 21:03:18.196283+00,github,tool,agent_security,DeepSec — Agent-Powered Vulnerability Scanner from Vercel Labs,https://github.com/vercel-labs/deepsec,"Security harness for finding vulnerabilities in codebases powered by coding agents. Uses Claude or Codex at max thinking levels. Runs fans across worker machines in parallel. Can run on Vercel sandbox microvms. Revalidates findings to cut false positives. Drew Dennison (Semgrep founder) tested it: beat a random code security prompt, lost to Semgrep Mandoline hunt mode on C/C++ — but Mandoline costs $7.13 vs DeepSec's higher cost. 2,874 stars.","Drew Dennison (Semgrep founder) published a benchmark comparing DeepSec vs a gist prompt vs Semgrep Mandoline on a real C/C++ repo. DeepSec doesn't support C/C++ yet. Mandoline found 3 critical RCE for $7.13. The comparison itself went viral (2,269 views). Agent-powered security scanning is the new battleground.",,2913,https://github.com/vercel-labs/deepsec,,t,
225,2026-05-22 21:03:28.759274+00,github,tool,agent_security,ToolHive — Enterprise MCP Server Management Platform by Stacklok,https://github.com/stacklok/toolhive,"Enterprise-grade platform for running and managing Model Context Protocol (MCP) servers. Kubernetes-native. Built by Stacklok (founded by Red Hat engineers). Handles MCP server isolation, security boundaries, tool governance, and registry management. 1,818 stars. Go.","Stacklok is the security company founded by Red Hat engineers. Their MCP management platform solves the operational security layer — not just scanning MCP servers (Cisco/Snyk do that), but actually running them safely with isolation and governance. Kubernetes-native deployment fits production infra.",,1818,https://github.com/stacklok/toolhive,,t,
227,2026-05-22 21:34:16.004863+00,github,tool,agent_security,Audit — 8-Stage Vulnerability Discovery Agent Based on Cloudflare Glasswing,,"From-scratch reimplementation of Cloudflare's Project Glasswing pipeline. 8 narrow agents working in parallel: Recon, Hunt, Disprove, Reachability trace, Feedback loop. Uses Claude Code Agent SDK. By evilsocket (bettercap creator). MIT licensed.","Cloudflare proved that real vuln discovery comes from many narrow agents, not one big model. evilsocket shipped the pipeline as runnable code. 8 stages with deliberate disagreement and reachability gating. 432 stars in 4 days.",,432,https://github.com/evilsocket/audit,MIT,t,
232,2026-05-22 22:06:12.914464+00,github,tool,agent_security,Xalgorix — Open-Source AI Pentesting Agent with 150+ Tool Integrations,,"Open-source autonomous AI pentesting agent in Go. Integrates with 150+ cybersecurity tools for automated vulnerability discovery, bug bounty automation, and security research. Supports DAST, SSRF, IDOR, SQLi, auth bypass, API/GraphQL testing, WebSocket security, subdomain takeover. 22-phase pentesting methodology with live dashboard and LLM-powered attack workflows.",,,301,https://github.com/xalgord/xalgorix,,t,
233,2026-05-22 22:06:12.917901+00,github,tool,agent_security,Capsule — Secure WASM Runtime to Sandbox AI Agent Tasks,,Secure runtime to sandbox AI agent tasks by running untrusted code in isolated WebAssembly environments. Built in Rust. Memory-safe sandboxed execution for multi-agent systems — eliminates Python runtime footguns in production agent deployments.,,,284,https://github.com/capsulerun/capsule,,t,
234,2026-05-22 22:06:12.920453+00,github,tool,agent_security,Cloudsail — Self-Hosted Instant Sandboxes for Coding Agents on Cloudflare,,Self-hosted instant sandboxes for coding agents built on Cloudflare. Gives each coding agent session an isolated execution environment without managing VM infrastructure.,,,28,https://github.com/nkzw-tech/cloudsail,,t,
235,2026-05-22 22:06:12.923167+00,github,tool,agent_infrastructure,auth.md — Open Protocol for Agent Authentication via Domain Markdown,,Open protocol by WorkOS that lets AI agents register for services on behalf of users. Discoverable through a Markdown file at your domain — robots.txt for agent auth. Standardizes agent-to-service identity and access management.,,,25,https://github.com/workos/auth.md,,t,
236,2026-05-22 22:36:05.8716+00,twitter,tool,agent_infrastructure,InsForge — All-in-One Backend for Agentic Coding (10.5K Stars),https://x.com/hanghuang_/status/2057924639842607194,"Open-source backend platform that gives AI coding agents instant access to databases, auth, storage, edge functions, and an AI model gateway through a single MCP server or CLI. Agents build and ship full-stack apps without manual wiring. TypeScript, PostgreSQL+pgvector, NextJS, OAuth2.",10.5K stars solves the real pain of wiring agents to backend services. One MCP server replaces 5 separate integrations. Token waste problem — Supabase MCP returns 5-10x more tokens than needed because it dumps entire docs. InsForge gives agents structured state access.,hanghuang_,10490,https://github.com/InsForge/InsForge,,t,
